file_path,thumbnail,set_key,langs
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/001.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/001-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/002.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/002-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/003.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/003-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/004.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/004-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/005.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/005-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/006.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/006-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/007.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/007-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/008.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/008-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/009.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/009-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/010.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/010-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/011.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/011-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/012.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/012-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/013.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/013-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/014.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/014-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/015.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/015-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/016.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/016-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/017.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/017-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/018.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/018-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/019.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/019-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/020.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/020-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/021.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/021-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/022.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/022-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/023.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/023-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/024.jpg,https://skillnet.hum.uu.nl/data/B/Budaeus-Epistolai-hellenikai-Paris-1574-13-206/024-thumb.jpg,Budaeus-Epistolai-hellenikai-Paris-1574-13-206,GR;LAT
